sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MT02-S-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-S-Red,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-s-red,,,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-S-White,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-S-White,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-s-white,,,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt02-white_alt1.jpg,/m/t/mt02-white_back.jpg,/m/t/mt02-white_sideb.jpg"
MT02-XL-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-XL-Gray,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-xl-gray,,,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-XL-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-XL-Red,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-xl-red,,,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-XL-White,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-XL-White,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-xl-white,,,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt02-white_alt1.jpg,/m/t/mt02-white_back.jpg,/m/t/mt02-white_sideb.jpg"
MT02-XS-Gray,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-XS-Gray,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-xs-gray,,,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,/m/t/mt02-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-XS-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-XS-Red,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-xs-red,,,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,/m/t/mt02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT02-XS-White,,Top,simple,Default Category/Men/Tops/Tanks,base,Tristan Endurance Tank-XS-White,"<p>Push yourself through punishing runs, plyometric workouts, intense competition and more in our athletic Tristan Endurance Tank. Constructed with built-in moisture-wicking technology, it's designed to keep you completely cool and dry on the long haul.</p><p>&bull; White performance tank.<br />&bull; Stylish contrast stitching. <br />&bull; Relaxed fit. <br />&bull; Ribbed crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,tristan-endurance-tank-xs-white,,,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,/m/t/mt02-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/t/mt02-white_alt1.jpg,/m/t/mt02-white_back.jpg,/m/t/mt02-white_sideb.jpg"
MT03,,Top,configurable,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",29,,,,,,,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Tank,material=LumaTech&trade;|Polyester,pattern=Solid,climate=All-weather|Indoor|Warm,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MT03-XS-Blue,size=XS,color=Blue|sku=MT03-XS-Red,size=XS,color=Red|sku=MT03-XS-Yellow,size=XS,color=Yellow|sku=MT03-S-Blue,size=S,color=Blue|sku=MT03-S-Red,size=S,color=Red|sku=MT03-S-Yellow,size=S,color=Yellow|sku=MT03-M-Blue,size=M,color=Blue|sku=MT03-M-Red,size=M,color=Red|sku=MT03-M-Yellow,size=M,color=Yellow|sku=MT03-L-Blue,size=L,color=Blue|sku=MT03-L-Red,size=L,color=Red|sku=MT03-L-Yellow,size=L,color=Yellow|sku=MT03-XL-Blue,size=XL,color=Blue|sku=MT03-XL-Red,size=XL,color=Red|sku=MT03-XL-Yellow,size=XL,color=Yellow",,,
MT03-L-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-L-Blue,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-l-blue,,,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-L-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-L-Red,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-l-red,,,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-L-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-L-Yellow,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-l-yellow,,,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-M-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-M-Blue,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-m-blue,,,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-M-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-M-Red,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-m-red,,,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-M-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-M-Yellow,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-m-yellow,,,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-S-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-S-Blue,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-s-blue,,,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-S-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-S-Red,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-s-red,,,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-S-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-S-Yellow,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-s-yellow,,,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-XL-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-XL-Blue,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-xl-blue,,,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-XL-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-XL-Red,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-xl-red,,,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-XL-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-XL-Yellow,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-xl-yellow,,,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-XS-Blue,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-XS-Blue,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-xs-blue,,,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,/m/t/mt03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-XS-Red,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-XS-Red,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-xs-red,,,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,/m/t/mt03-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT03-XS-Yellow,,Top,simple,Default Category/Men/Tops/Tanks,base,Primo Endurance Tank-XS-Yellow,"<p>Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball &ndash; this breathable mesh top will keep you cool during all your activities.</p><p>&bull; Red heather tank with gray pocket.<br />&bull; Chafe-resistant flatlock seams. <br />&bull; Relaxed fit. <br />&bull; Contrast topstitching.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,primo-endurance-tank-xs-yellow,,,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,/m/t/mt03-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MT04,,Top,configurable,Default Category/Men/Tops/Tanks,base,Helios Endurance Tank,"<p>When training pushes your limits, you need gear that works harder than you. Our mesh Helio Training Tank is crafted from super-soft, ultra-lightweight fabric that stretches in all directions to follow your every move, on mat, court or street.</p><p>&bull; Blue heather tank with gray pocket.<br />&bull; Contrast sides and back inserts.<br />&bull; Self-fabric binding at neck and armholes. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",32,,,,,,,,/m/t/mt04-blue_main.jpg,,/m/t/mt04-blue_main.jpg,,/m/t/mt04-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Tank,material=Cocona&reg; performance fabric|Organic Cotton|Polyester,pattern=Solid,climate=All-weather|Indoor|Warm,eco_collection=No,performance_fabric=Yes,erin_recommends=Yes,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MT04-XS-Blue,size=XS,color=Blue|sku=MT04-S-Blue,size=S,color=Blue|sku=MT04-M-Blue,size=M,color=Blue|sku=MT04-L-Blue,size=L,color=Blue|sku=MT04-XL-Blue,size=XL,color=Blue",,,"/m/t/mt04-blue_alt1.jpg,/m/t/mt04-blue_back.jpg"
